Squat_100.jpg,110.93524,129.17468,-83.0941,110.96641,126.69577,-76.68667,111.71157,126.66378,-76.69951,112.49203,126.62534,-76.693794,108.37987,126.82536,-80.88068,107.24841,126.82163,-80.8536,106.11786,126.84192,-80.85442,111.62905,127.86215,-44.029007,103.09504,128.10435,-62.16733,111.74795,131.94168,-70.99338,108.32322,132.04176,-76.13167,113.96882,141.89273,-13.229777,92.8196,142.33888,-61.997547,116.06607,158.66054,-8.889947,85.63019,162.72978,-68.8733,125.9604,161.49673,-55.76467,100.15391,168.95068,-81.1445,129.44922,162.35512,-63.984055,103.81252,172.65468,-89.666016,130.46751,160.93613,-70.38341,106.357895,168.67482,-90.41668,128.20541,160.6465,-60.117924,105.31222,167.36794,-81.06847,103.37267,172.09737,14.901499,89.60879,173.7793,-14.832791,123.5771,183.90286,-37.104027,96.5772,188.87778,-89.97276,111.3953,199.57391,26.26407,87.59912,208.1435,-19.298292,106.51688,201.53091,31.763868,85.44843,209.63765,-12.910257,119.41205,209.97385,20.591417,88.70628,219.55934,-31.545378
Squat_102.jpg,92.847,118.151886,-76.09993,93.739105,115.777885,-69.09977,94.302574,115.9254,-69.12162,94.87444,116.06378,-69.14742,91.5882,115.137726,-74.89954,90.66768,114.73776,-74.88351,89.74074,114.35598,-74.88787,93.40502,116.05279,-27.603453,86.66003,113.75976,-55.62406,92.42789,120.17188,-60.824055,89.906204,119.25847,-68.57206,93.69884,124.86719,1.1990314,75.248085,124.63025,-50.282784,103.50272,134.17955,-8.764385,71.09062,145.35565,-94.614105,106.92796,120.63425,-43.937065,72.8105,134.39035,-155.37822,109.64197,116.66095,-53.647472,73.612236,130.53761,-169.38905,107.4556,115.51846,-49.4731,73.38125,128.17574,-169.5397,106.16271,117.15303,-43.96828,73.860245,129.75356,-156.38733,85.67464,154.07793,20.341188,73.97211,155.25098,-20.322006,100.75395,164.70782,10.1652155,80.13135,170.56067,-104.214806,94.62443,185.21954,75.62638,73.21865,195.97116,-81.20087,90.87212,189.09982,81.08913,70.76314,199.62875,-80.64186,104.17651,194.41986,64.81933,78.59925,206.58324,-113.80609
Squat_103.jpg,148.53888,132.05913,-146.86687,149.70763,129.00867,-140.85077,150.73465,128.98776,-140.87007,151.78151,128.9487,-140.84837,146.64174,129.01941,-142.92856,145.46593,128.94243,-142.88795,144.28024,128.89694,-142.8634,152.37965,129.61444,-98.806915,141.93094,129.49716,-108.01595,150.09184,134.46951,-130.29935,145.93394,134.39117,-132.9065,157.37514,140.5703,-62.821663,130.30254,142.70706,-91.12483,161.58456,156.84811,-73.56854,121.61619,162.9483,-103.03266,169.02931,165.16367,-143.60052,124.94157,178.4444,-131.29402,172.84056,167.87253,-160.48401,124.76841,183.94641,-146.49525,172.38156,166.70807,-169.23895,128.94334,182.03159,-152.89471,169.98483,166.33107,-149.78546,129.29071,179.77322,-134.77156,147.45108,174.1706,9.462023,130.67863,176.4069,-9.353621,168.83318,187.37888,-74.515,125.98892,191.9065,-105.16174,156.93793,205.23538,20.50811,123.48507,207.47333,-0.34974235,151.3234,207.39589,28.10143,123.56881,208.66266,8.383379,165.68019,217.93929,0.37041545,123.02567,219.71436,-22.887856
Squat_105.jpg,47.863224,133.43707,-115.890366,49.96998,129.57904,-111.43642,51.35723,129.6419,-111.43084,52.752815,129.68425,-111.45034,46.073563,129.16376,-111.42072,44.63153,128.86526,-111.370895,43.190765,128.59067,-111.35192,54.22226,129.80179,-70.43153,41.032948,128.36275,-72.27182,49.88596,136.00163,-99.85792,44.915028,135.348,-100.26608,62.006073,140.98871,-40.790585,30.829744,141.53003,-36.9359,74.13262,162.3804,-83.70131,25.1832,165.79288,-74.40616,72.35768,147.89754,-152.433,26.696001,149.83069,-150.17671,72.19187,143.00208,-167.9741,28.023277,145.66992,-164.46664,71.6211,139.45561,-163.05762,26.980537,140.73244,-162.18033,70.01172,141.46408,-152.4125,28.246374,142.4704,-150.78716,57.279922,177.51764,0.051214285,38.734997,179.0419,0.2040911,70.16401,194.58838,-108.42543,24.526936,198.61154,-102.78639,67.613396,222.61082,-29.825039,27.111027,225.63055,-27.94642,64.85021,226.82538,-23.739147,29.529572,228.53685,-22.09738,74.88735,234.41858,-63.273872,23.775265,239.30634,-63.484406
Squat_106.jpg,88.615845,114.72987,-58.039318,89.09971,113.11794,-56.694523,89.60454,112.92413,-56.688553,90.12164,112.71902,-56.683815,87.70438,113.59462,-55.236378,87.25,113.72378,-55.221863,86.79578,113.86554,-55.22881,91.51512,112.65091,-41.647507,86.85034,114.174286,-34.76089,90.17848,115.640564,-52.170506,88.526344,116.168465,-50.064262,98.94282,118.062744,-31.404814,85.59462,120.82685,-18.480629,104.645836,126.61948,-41.084755,83.20096,131.44707,-32.442665,104.01337,128.98447,-72.55206,84.97126,129.99686,-73.5562,104.31757,129.69911,-81.52646,85.87804,129.89534,-81.89082,102.98195,128.60626,-82.9427,85.81001,128.03946,-83.592834,102.69301,128.40628,-73.859314,86.08268,128.10901,-75.021835,99.510666,137.1313,-6.722877,91.39175,136.99345,6.7561636,100.56502,147.6737,-39.41802,83.68829,144.15768,-24.761618,102.5849,161.5139,-15.738313,84.91076,156.36249,14.787339,103.53305,163.34866,-14.3018055,87.26185,158.46677,17.874159,100.07893,167.05482,-34.107452,78.68184,161.69388,3.408034
Squat_107.jpg,85.65727,116.15842,-178.64937,87.653694,111.78087,-173.41464,89.31513,111.618935,-173.40765,90.97833,111.437096,-173.39542,83.18093,112.18182,-173.01897,81.508896,112.276215,-172.9704,79.83771,112.40113,-172.94296,93.27913,112.98932,-129.54117,78.10277,114.24698,-126.86549,88.9346,119.53812,-161.78572,82.890854,119.99395,-160.92871,103.0407,129.04855,-93.63975,70.913795,131.73123,-86.57128,109.173584,151.71732,-150.74199,66.961975,153.61101,-134.04681,110.72952,132.55276,-240.28925,62.83746,134.19534,-220.20444,112.88059,126.545525,-257.54675,60.21401,129.31665,-235.95453,112.37483,123.30875,-253.80824,60.40786,125.4621,-233.03201,110.002365,125.17584,-240.78152,62.637936,127.09169,-221.03296,97.25949,164.43098,-1.9653666,77.55204,164.66733,2.080931,110.95887,187.04688,-105.26368,63.80485,188.14629,-105.26896,106.99472,224.45291,-29.15021,64.305954,224.30722,-35.308327,104.27916,228.64368,-23.574806,66.78434,228.7212,-30.44046,110.37378,241.23161,-66.62073,58.198742,240.04886,-76.27169
Squat_108.jpg,117.23988,125.03252,-53.208508,118.03159,123.625916,-48.417168,118.514915,123.77904,-48.386143,119.01981,123.92743,-48.37101,116.2974,123.2027,-51.1051,115.61984,122.99641,-51.10396,114.93892,122.82177,-51.105953,118.62392,124.70462,-20.551054,112.994736,123.32323,-33.31402,117.395195,127.21737,-42.903816,115.32474,126.60737,-46.384037,121.6064,132.35568,-9.096372,105.05025,130.99008,-45.1995,133.76762,130.51324,-34.38447,110.060265,134.44853,-88.589745,143.65779,130.90948,-73.46737,120.59387,134.66791,-110.879166,147.608,131.32022,-82.1472,122.52183,135.28983,-121.40739,144.99226,130.54242,-84.39955,124.0818,134.67201,-118.45199,143.67096,130.78516,-76.286934,123.09608,135.42914,-110.136566,117.24272,157.43658,8.297969,106.450554,157.85815,-8.288832,128.50253,160.4021,-49.654682,102.02768,166.82649,-86.33485,120.304344,173.43773,8.996184,101.1904,180.39214,-29.608341,116.62558,175.9401,13.979707,101.02893,182.7659,-25.513071,126.3662,179.22852,-5.7173586,102.095764,186.20331,-52.938026
Squat_112.jpg,105.1727,137.307,-186.05809,106.43027,134.3788,-179.05038,107.42606,134.45506,-179.06134,108.43725,134.51385,-178.99884,103.20322,133.98267,-181.95238,101.91422,133.72539,-181.89833,100.63057,133.48862,-181.84848,108.17999,135.20384,-135.45464,97.27494,133.7152,-148.12561,105.84067,139.90234,-169.37083,101.68497,139.30348,-173.14784,110.9912,145.94363,-97.332825,85.02963,145.44882,-123.777,119.99335,161.87912,-96.877396,78.34343,166.03722,-137.8568,128.13605,178.86841,-129.49268,77.14598,188.73987,-157.93176,132.13913,183.367,-138.21883,74.53666,194.74713,-171.19339,130.21014,183.9894,-146.87836,79.17827,195.98131,-176.12431,127.42346,182.93959,-133.74838,80.83793,193.73923,-160.14574,99.19257,169.57863,6.8194866,84.47814,168.64293,-6.6756988,110.013115,190.31958,-86.444824,82.39103,185.96681,-107.747856,103.07497,216.71774,-13.734194,78.73477,206.4481,-25.816973,99.461685,220.4257,-8.031684,78.13414,208.92926,-19.80819,109.07885,228.61298,-43.87376,78.69305,218.00352,-59.35472
Squat_113.jpg,144.22177,135.3699,-86.7734,146.20108,132.1655,-80.986916,147.60698,132.19862,-80.97322,149.03098,132.20764,-80.975525,142.28862,132.0831,-81.07025,140.84102,131.9963,-81.028015,139.38907,131.9426,-81.054054,151.03903,133.79819,-44.333527,137.38531,133.41833,-45.18959,146.76372,138.77133,-72.98592,141.52354,138.56859,-73.14819,159.6324,147.13524,-27.505733,128.16031,147.22722,-33.802513,170.07925,162.38947,-63.83397,121.64695,163.9314,-80.70735,170.0161,171.53368,-135.3686,118.54521,171.52153,-158.93642,171.87503,175.45375,-151.91692,116.316,175.49951,-175.99272,167.85527,173.60422,-154.48671,118.89873,172.99176,-180.6736,166.32047,172.5922,-138.53825,120.80143,172.23091,-162.51317,152.62549,185.03706,1.3384321,134.5741,186.03546,-1.157902,165.21259,191.25676,-112.48882,123.64696,192.69951,-118.27113,159.45291,210.63972,-20.635801,125.23048,213.427,-28.066376,156.33937,213.50208,-12.99624,127.811134,216.62756,-20.664167,163.93948,221.72803,-45.377567,119.446976,224.47136,-55.240364
Squat_114.jpg,164.52112,114.45146,-91.512634,166.09955,111.103455,-89.70379,167.23294,110.86431,-89.68712,168.37762,110.610245,-89.6911,163.32512,111.67162,-84.47596,162.41714,111.826996,-84.44636,161.50214,112.024,-84.45152,171.33229,111.3276,-67.78964,162.27441,113.003784,-43.39929,167.7123,116.86875,-83.11395,164.13669,117.51732,-75.956,184.38266,123.657974,-61.50317,160.1979,129.46625,-14.09585,197.61867,142.43033,-118.99822,158.65509,149.90974,-53.51133,184.75476,128.71869,-174.16829,150.5349,132.20284,-121.82022,181.45013,124.76106,-186.53789,147.64268,126.86161,-130.5727,181.48186,121.196365,-180.50343,147.40749,124.43019,-126.93991,181.6646,123.63363,-172.37454,150.19743,126.06199,-121.98268,190.03972,163.94533,-16.781834,175.14247,165.23602,16.864315,188.37303,186.06094,-105.47977,154.85036,181.24759,-52.628994,194.90625,219.40665,-55.974255,158.12228,212.50594,-1.6528552,196.84024,224.5818,-53.700832,162.13031,218.15794,1.3912879,190.1579,228.29361,-97.059456,145.03783,220.2932,-29.527882
